Total sum of movements to win:5930, needed time to win:1.22
freecell D4
newstack D11
newstack C5
newstack C8
newstack D9
stack C8 D9
newstack C5
newstack C8
stack C10 D11
newstack C5
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C5
newstack C8
stack D9 C10
newstack C5
newstack D9
stack C10 D11
newstack D9
newstack C10
stack D9 C10
newstack C5
newstack D9
stack C10 D11
newstack D4
stack D9 C10
newstack D4
newstack C5
newstack D4
newstack D9
stack D4 C5
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack D11
newstack C10
newstack D11
newstack C10
newstack D9
stack C10 D11
newstack D9
newstack C8
stack D9 C10
newstack C8
newstack D9
newstack C10
newstack C8
newstack D11
newstack C8
newstack D11
stack C8 D9
stack C10 D11
newstack C8
newstack D9
newstack C10
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack D9
newstack C10
stack D9 C10
newstack C8
newstack D9
newstack C8
newstack C10
newstack C8
newstack C10
stack D9 C10
newstack C8
newstack D11
stack C8 D9
newstack D4
newstack D11
newstack D4
newstack C8
newstack D4
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
stack D9 C10
newstack C8
newstack D9
stack C10 D11
newstack C8
stack D9 C10
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
stack C10 D11
stack D9 C10
stack C8 D9
newstack D4
newstack C8
newstack D9
newstack D4
newstack C10
source D3
stack D9 C10
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
source D4
stack C8 D9
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
newstack D11
stack D9 C10
newstack D11
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack D9
newstack C10
newstack D9
stack C10 D11
newstack C8
newstack D9
newstack C5
stack C8 D9
newstack C5
newstack C8
newstack C5
newstack C8
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
stack C10 D11
stack D9 C10
newstack C5
newstack D9
newstack C10
newstack D11
newstack C5
newstack C10
newstack C5
newstack C10
stack D9 C10
newstack C5
newstack D9
newstack C10
newstack C5
newstack D9
newstack C5
newstack D9
stack C10 D11
stack D9 C10
newstack C5
newstack C8
newstack C5
newstack C8
newstack C5
newstack C8
newstack C5
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
stack D9 C10
newstack C8
newstack D9
newstack C8
newstack C10
stack D9 C10
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C10 D11
newstack C8
newstack D9
newstack C10
newstack D9
newstack D11
newstack D9
newstack D11
stack D9 C10
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack D11
newstack D9
newstack D11
newstack C10
newstack D11
newstack C10
newstack C8
stack C10 D11
newstack C8
newstack C10
newstack D9
stack C8 D9
stack C10 D11
newstack C8
newstack D9
newstack C5
newstack D9
newstack C5
newstack C10
newstack D11
newstack C5
newstack D11
newstack C5
newstack C8
newstack C5
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
newstack D11
newstack D9
newstack D11
stack D9 C10
newstack C5
newstack D11
newstack C5
newstack D11
newstack C5
newstack D11
newstack C8
newstack C5
newstack C8
newstack C5
newstack C8
newstack C5
stack C8 D9
newstack D11
newstack C5
newstack D11
newstack C8
newstack C5
newstack C8
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C5
newstack D11
newstack C5
newstack C8
newstack C5
newstack C8
newstack D9
stack C8 D9
newstack C5
newstack C8
newstack D9
newstack C5
newstack C8
newstack C5
newstack C8
newstack D9
stack C8 D9
newstack C5
newstack C8
stack D9 C10
newstack C5
source C4
source C5
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
stack C8 D9
source D5
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
newstack D11
newstack D9
newstack D11
newstack D9
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
newstack C8
newstack D11
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack C8
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
stack C8 D9
stack C10 D11
source D6
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack D9
stack C8 D9
newstack C10
newstack C8
stack D9 C10
newstack C8
newstack D9
newstack C8
newstack C10
stack D9 C10
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C10 D11
newstack C8
newstack C10
stack C8 D9
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack D11
newstack C8
stack D9 C10
newstack C8
newstack D9
newstack C10
stack D9 C10
newstack C8
newstack D11
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack D9
newstack D11
newstack D9
newstack C10
newstack D9
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
stack C8 D9
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C10
newstack D11
stack C8 D9
newstack D11
newstack C10
newstack C8
stack C10 D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
newstack D11
newstack D9
newstack C10
newstack D11
newstack D9
stack C10 D11
newstack D9
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack D11
newstack C10
stack D9 C10
newstack D11
newstack D9
stack C10 D11
newstack D9
newstack C10
source D7
newstack D9
newstack D11
newstack D9
newstack D11
newstack D9
newstack D11
stack D9 C10
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack D9
stack C8 D9
newstack C10
newstack C8
stack D9 C10
newstack C8
newstack D9
newstack C8
newstack C10
stack D9 C10
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C10 D11
newstack D9
newstack C10
newstack D9
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack D11
stack C10 D11
stack D9 C10
stack C8 D9
newstack C7
newstack C8
newstack D9
newstack C10
newstack D11
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack D9
newstack C10
newstack D9
newstack C10
stack D9 C10
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C10 D11
newstack C8
newstack C10
stack C8 D9
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
stack D9 C10
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack D11
newstack C8
newstack D9
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C10
newstack C8
newstack C10
newstack C8
newstack D11
stack C8 D9
newstack C10
newstack C8
newstack C10
stack D9 C10
newstack C8
newstack D9
newstack C10
newstack C8
stack D9 C10
newstack C8
newstack D9
stack C10 D11
newstack C8
newstack D9
newstack C7
stack D9 C10
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
stack C8 D9
newstack C7
newstack C8
newstack C7
newstack D9
stack C8 D9
newstack C10
newstack D11
newstack C10
newstack D11
newstack C8
stack D9 C10
newstack D11
newstack D9
newstack D11
newstack C10
newstack D11
newstack C10
newstack D11
stack C10 D11
stack C8 D9
newstack C10
newstack D11
newstack C10
newstack D11
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack C8
newstack D11
newstack D9
stack C8 D9
newstack D11
newstack C10
newstack C8
stack C10 D11
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack D11
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack C10
newstack C8
stack C10 D11
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack D9
newstack C10
newstack D9
stack C10 D11
newstack C8
newstack C10
newstack C8
newstack D9
stack C8 D9
stack C10 D11
newstack C8
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack D11
stack C10 D11
newstack D9
newstack C10
newstack D11
stack C10 D11
stack D9 C10
stack C8 D9
newstack C7
newstack C8
newstack C7
newstack D9
newstack C10
newstack D9
newstack D11
newstack C8
newstack D11
newstack C8
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
stack C7 D8
newstack C10
newstack D11
stack C10 D11
newstack D9
newstack C10
newstack D9
newstack D11
stack C10 D11
newstack D9
newstack C10
newstack D11
newstack D9
newstack D11
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack C10
newstack D11
newstack C10
newstack D9
newstack C10
newstack D11
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
stack C10 D11
newstack D9
newstack C10
newstack D11
newstack D9
stack C10 D11
newstack D9
newstack C8
stack D9 C10
newstack C8
newstack D9
newstack C8
newstack C10
newstack C8
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack C8
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack C8
newstack D11
newstack C8
stack C10 D11
newstack C8
newstack D9
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack C7
stack C8 D9
newstack C7
newstack C10
newstack C7
newstack C8
newstack C7
newstack D9
newstack C7
newstack D9
newstack C7
newstack D9
stack C7 D8
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
newstack D11
newstack D9
newstack D11
newstack D9
newstack D11
stack D9 C10
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D9
stack C8 D9
newstack D11
newstack C8
newstack D11
newstack D9
newstack C10
newstack D9
stack C10 D11
newstack C8
newstack C10
stack D9 C10
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack D9
stack C10 D11
stack C8 D9
newstack C7
newstack C10
newstack C7
newstack C10
newstack D11
stack C10 D11
newstack C7
newstack C10
newstack C7
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
stack C10 D11
stack C8 D9
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack D9
newstack C7
newstack D9
newstack C7
newstack D9
newstack C7
newstack D9
newstack C7
stack D9 C10
stack C7 D8
newstack C8
newstack D9
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C7
newstack C8
newstack C7
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
newstack D9
newstack C10
newstack D9
stack C8 D9
newstack C7
newstack C8
newstack C7
newstack C8
newstack D9
stack C8 D9
newstack C7
newstack C8
newstack D9
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
stack C8 D9
stack C7 D8
newstack C8
newstack D9
newstack C10
newstack D9
stack C10 D11
newstack D9
newstack C8
newstack C10
stack C8 D9
newstack C10
newstack C8
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C8
newstack C7
newstack C10
newstack C8
newstack C10
newstack C7
newstack C10
stack C8 D9
newstack C7
stack C10 D11
newstack C7
newstack C10
newstack C7
newstack C8
stack C10 D11
newstack C7
newstack C8
newstack C10
newstack C8
newstack C10
newstack C7
stack D9 C10
newstack C7
stack C8 D9
newstack C7
newstack C8
newstack D9
newstack C8
newstack D9
newstack C7
newstack C10
newstack C7
stack D9 C10
newstack C7
newstack C8
newstack C7
stack C8 D9
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D9
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C7
newstack C10
newstack C7
newstack D11
newstack C7
newstack C10
newstack C7
newstack C10
newstack C8
newstack C10
newstack C8
newstack D9
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack D11
newstack C8
stack D9 C10
newstack C8
newstack D9
stack C8 D9
newstack C10
newstack C8
stack C10 D11
newstack D9
newstack C8
newstack D9
newstack C10
stack D9 C10
newstack D11
newstack D9
newstack C10
newstack D11
newstack C10
newstack D11
stack C10 D11
newstack D9
newstack C10
newstack D9
newstack D11
newstack D9
newstack C8
newstack D11
stack C8 D9
newstack D11
newstack C10
newstack D11
newstack C10
newstack D11
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C7
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack D11
newstack C10
newstack C8
stack C10 D11
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C10
newstack C7
newstack C10
newstack C7
newstack C8
newstack C7
newstack C10
newstack C8
stack D9 C10
stack C8 D9
newstack C7
newstack C8
newstack D9
newstack C10
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
stack D9 C10
newstack C8
newstack C7
newstack C8
newstack D11
newstack C8
newstack C7
newstack C8
newstack C7
newstack D11
newstack C7
newstack C8
newstack C7
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
stack C8 D9
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
source D8
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C7
newstack C8
newstack C7
newstack C8
newstack D11
newstack C7
newstack D11
newstack C8
newstack D11
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
source D9
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack D11
newstack C7
newstack D11
newstack C7
newstack C8
newstack C7
newstack C8
newstack D11
newstack C8
newstack D11
newstack C7
newstack D11
newstack C8
newstack D11
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
stack C10 D11
newstack C8
newstack C10
newstack D11
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C10
newstack D11
newstack C10
newstack C7
stack C10 D11
newstack C7
newstack C10
newstack C7
newstack D11
newstack C7
newstack C10
newstack C7
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C10
newstack D11
stack C10 D11
newstack C7
newstack C10
newstack C7
newstack D11
newstack C7
newstack C10
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C7
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack C8
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack C10
newstack D11
stack C10 D11
newstack C8
newstack C10
newstack D11
newstack C10
newstack D11
newstack C8
newstack D11
newstack C10
newstack D11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
stack C10 D11
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C10
newstack D11
newstack C7
newstack D11
newstack C8
newstack D11
newstack C8
newstack D11
newstack C8
newstack C10
newstack C7
newstack C10
newstack C7
stack C10 D11
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack D11
newstack C8
newstack D11
newstack C8
newstack C10
newstack D11
newstack C8
newstack C7
stack C10 D11
newstack C8
newstack C7
newstack C8
newstack C7
newstack C8
newstack C10
newstack D11
newstack C8
newstack C9
newstack D11
newstack C10
newstack C8
newstack C10
newstack C8
stack C10 D11
newstack C8
newstack C9
newstack C10
newstack C9
newstack C8
newstack C10
newstack C8
newstack C9
newstack C8
newstack C9
stack C10 D11
newstack C9
newstack C8
stack C9 D10
newstack H13
newstack C8
newstack H13
newstack C8
newstack H13
newstack C8
newstack H13
freecell C8
newstack C10
newstack D11
stack C10 D11
newstack H13
newstack C10
newstack H13
newstack D11
stack C10 D11
newstack H13
newstack C10
newstack D11
newstack H13
newstack D11
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack D11
newstack H13
newstack C10
newstack H13
newstack C10
newstack D11
stack C10 D11
newstack H13
newstack C10
newstack D11
newstack H13
stack C10 D11
newstack H13
newstack C10
newstack H13
newstack C7
newstack C10
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
stack C10 D11
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack C10
newstack C7
newstack H13
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack H13
newstack D11
newstack H13
newstack D11
newstack H13
newstack D11
newstack H13
newstack C7
newstack D11
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack D11
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack C10
newstack D11
newstack C10
newstack D11
stack C10 D11
newstack C7
newstack C10
newstack D11
newstack C10
newstack H13
stack C10 D11
newstack H13
newstack C10
newstack H13
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C7
newstack D11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
stack C10 D11
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C10
newstack H13
newstack C10
newstack C7
newstack C10
newstack H13
newstack C7
newstack C10
newstack H13
newstack C7
newstack H13
newstack C7
newstack C10
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack C10
newstack C9
newstack C10
newstack H13
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack H13
newstack C9
newstack C7
newstack C9
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
stack C10 D11
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack C9
newstack C7
newstack C9
newstack C10
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack C7
newstack H13
newstack C7
newstack C9
newstack H13
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack H13
newstack C10
newstack H13
stack C10 D11
newstack H13
newstack C9
newstack H13
source D10
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack H13
newstack C7
newstack H13
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack H13
newstack C7
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack C7
newstack H13
newstack C10
newstack C7
newstack C9
newstack H13
newstack C10
newstack C9
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C9
newstack C10
newstack C7
newstack C10
newstack C9
newstack C7
newstack C9
newstack C7
newstack C10
newstack C9
newstack C10
source D11
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack C9
newstack H13
newstack C9
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack H13
newstack C9
newstack C7
newstack H13
newstack C9
newstack H13
newstack C7
newstack H13
newstack C9
newstack C10
newstack C9
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack C10
newstack H13
newstack C10
newstack H13
newstack C7
newstack H13
newstack C10
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack C10
newstack C7
newstack C10
newstack H13
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C11
newstack C7
newstack C11
newstack C10
newstack C11
newstack C10
newstack C11
newstack C7
newstack C10
newstack C7
newstack C11
newstack C10
newstack C7
newstack C11
newstack C7
newstack C11
newstack C10
newstack C7
newstack C11
newstack H13
newstack C11
newstack C10
newstack H13
newstack C10
newstack C11
newstack C7
newstack C11
newstack H13
newstack C11
newstack C7
newstack H13
newstack C7
newstack H13
newstack C11
newstack C7
newstack H13
newstack C11
newstack H13
newstack C11
newstack H13
newstack C11
newstack C10
newstack C11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack H13
newstack C10
newstack H13
newstack C10
newstack C7
newstack C10
newstack C7
newstack C11
newstack C9
newstack C7
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack C10
newstack H13
newstack C10
newstack H13
newstack C10
newstack H13
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C10
newstack C9
newstack C7
newstack C9
newstack H13
newstack C9
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack C9
newstack C7
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C10
newstack H13
newstack C10
newstack C9
newstack C10
newstack H13
newstack C10
newstack H13
newstack C7
newstack H13
newstack C7
newstack C10
newstack C7
newstack C10
newstack H13
newstack C10
newstack H13
newstack C7
newstack H13
newstack C7
newstack C9
newstack C10
newstack C9
newstack C7
newstack C10
newstack C11
newstack C10
newstack C11
newstack H13
newstack C11
newstack C9
newstack H13
newstack C9
newstack H13
newstack C9
newstack H13
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack C9
newstack H13
newstack C11
newstack C7
newstack C11
newstack H13
newstack C7
newstack H13
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack H13
newstack C11
newstack C7
newstack H13
newstack C7
newstack H13
newstack C7
newstack H13
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack H13
newstack C9
newstack C7
newstack H13
newstack C9
newstack H13
newstack C9
newstack C7
newstack C9
newstack C7
newstack C11
newstack C9
newstack C7
newstack C11
newstack H13
newstack C11
newstack C7
newstack C11
newstack C7
newstack H13
newstack C7
newstack H13
newstack C11
newstack C7
newstack C11
newstack H13
newstack C7
newstack C11
newstack C10
newstack C11
newstack C7
newstack H13
newstack C11
newstack H13
newstack C7
stack C11 H12
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack H13
newstack C11
newstack H13
newstack C9
newstack C10
newstack C9
newstack C10
newstack H13
newstack C10
newstack H13
newstack C11
newstack H13
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C11
newstack C7
newstack C11
newstack C10
newstack C11
newstack C7
newstack C9
newstack C11
newstack C7
newstack C11
newstack C10
newstack C7
newstack C11
newstack C9
newstack C11
newstack C7
newstack C11
newstack C10
newstack C7
newstack C10
newstack C11
newstack C10
newstack C11
newstack C7
newstack C11
newstack C7
newstack C10
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C10
newstack C7
newstack C10
newstack C9
newstack C7
source H12
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
source H13
newstack C10
newstack C9
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C11
newstack C7
newstack C11
newstack C7
newstack C11
newstack C7
newstack C11
newstack C10
newstack C11
newstack C10
newstack C11
newstack C10
newstack C11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C11
newstack C7
newstack C11
newstack C7
newstack C11
newstack C7
newstack C11
newstack C9
newstack C11
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C11
newstack C10
newstack C11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack C9
newstack C7
newstack C11
newstack C7
newstack C11
newstack C7
newstack C9
newstack C11
newstack C7
newstack C11
newstack C9
newstack C11
newstack C7
newstack C11
newstack C9
newstack C11
newstack C9
newstack C11
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C11
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C9
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C7
newstack C11
newstack C9
newstack C11
newstack C10
newstack C7
newstack C10
newstack C7
newstack C10
newstack C11
newstack C10
newstack C11
newstack C10
newstack C9
newstack C10
newstack C11
newstack C10
newstack C9
newstack D13
newstack C10
newstack D13
stack C11 D12
newstack D13
newstack C10
newstack D13
newstack C10
newstack D13
newstack C10
newstack D13
newstack C10
newstack C9
newstack D13
newstack C9
newstack D13
newstack C9
newstack D13
newstack C10
newstack C9
newstack D13
newstack C9
newstack C10
newstack C9
newstack C10
newstack D13
newstack C9
newstack D13
newstack C10
newstack C9
newstack C10
newstack C9
newstack C10
newstack C9
newstack D13
newstack C9
